Date,Stock,Close
,,SBILIFE.NS
2017-10-03,SBILIFE.NS,695.6264038085938
2017-10-04,SBILIFE.NS,691.792236328125
2017-10-05,SBILIFE.NS,682.8455810546875
2017-10-06,SBILIFE.NS,685.008544921875
2017-10-09,SBILIFE.NS,686.8765869140625
2017-10-10,SBILIFE.NS,688.2037963867188
2017-10-11,SBILIFE.NS,678.2740478515625
2017-10-12,SBILIFE.NS,676.1109619140625
2017-10-13,SBILIFE.NS,678.0773315429688
2017-10-16,SBILIFE.NS,658.8076171875
2017-10-17,SBILIFE.NS,661.7078247070312
2017-10-18,SBILIFE.NS,657.13623046875
2017-10-19,SBILIFE.NS,663.7233276367188
2017-10-23,SBILIFE.NS,654.580078125
2017-10-24,SBILIFE.NS,654.6292114257812
2017-10-25,SBILIFE.NS,658.6110229492188
2017-10-26,SBILIFE.NS,655.6123657226562
2017-10-27,SBILIFE.NS,651.0408325195312
2017-10-30,SBILIFE.NS,643.962158203125
2017-10-31,SBILIFE.NS,650.9424438476562
2017-11-01,SBILIFE.NS,636.1460571289062
2017-11-02,SBILIFE.NS,631.91845703125
2017-11-03,SBILIFE.NS,631.427001953125
2017-11-06,SBILIFE.NS,645.6826782226562
2017-11-07,SBILIFE.NS,631.5253295898438
2017-11-08,SBILIFE.NS,620.9563598632812
2017-11-09,SBILIFE.NS,646.8623046875
2017-11-10,SBILIFE.NS,665.14892578125
2017-11-13,SBILIFE.NS,653.7935791015625
2017-11-14,SBILIFE.NS,648.8777465820312
2017-11-15,SBILIFE.NS,638.4073486328125
2017-11-16,SBILIFE.NS,638.9481201171875
2017-11-17,SBILIFE.NS,648.4353637695312
2017-11-20,SBILIFE.NS,650.3034057617188
2017-11-21,SBILIFE.NS,675.865234375
2017-11-22,SBILIFE.NS,681.46923828125
2017-11-23,SBILIFE.NS,655.0717163085938
2017-11-24,SBILIFE.NS,644.6503295898438
2017-11-27,SBILIFE.NS,642.6839599609375
2017-11-28,SBILIFE.NS,642.4382934570312
2017-11-29,SBILIFE.NS,645.1419067382812
2017-11-30,SBILIFE.NS,643.86376953125
2017-12-01,SBILIFE.NS,644.8469848632812
2017-12-04,SBILIFE.NS,650.5983276367188
2017-12-05,SBILIFE.NS,647.9930419921875
2017-12-06,SBILIFE.NS,645.04345703125
2017-12-07,SBILIFE.NS,657.13623046875
2017-12-08,SBILIFE.NS,674.144775390625
2017-12-11,SBILIFE.NS,663.3792724609375
2017-12-12,SBILIFE.NS,664.6573486328125
2017-12-13,SBILIFE.NS,663.9691162109375
2017-12-14,SBILIFE.NS,668.4425048828125
2017-12-15,SBILIFE.NS,677.3890380859375
2017-12-18,SBILIFE.NS,680.486083984375
2017-12-19,SBILIFE.NS,685.5492553710938
2017-12-20,SBILIFE.NS,685.40185546875
2017-12-21,SBILIFE.NS,689.973388671875
2017-12-22,SBILIFE.NS,691.0056762695312
2017-12-26,SBILIFE.NS,689.8750610351562
2017-12-27,SBILIFE.NS,688.6461181640625
2017-12-28,SBILIFE.NS,687.1222534179688
2017-12-29,SBILIFE.NS,683.632080078125
2018-01-01,SBILIFE.NS,687.7122192382812
2018-01-02,SBILIFE.NS,673.5548095703125
2018-01-03,SBILIFE.NS,678.8638305664062
2018-01-04,SBILIFE.NS,689.7767944335938
2018-01-05,SBILIFE.NS,690.1209106445312
2018-01-08,SBILIFE.NS,692.2838745117188
2018-01-09,SBILIFE.NS,705.1630249023438
2018-01-10,SBILIFE.NS,699.6082153320312
2018-01-11,SBILIFE.NS,691.939697265625
2018-01-12,SBILIFE.NS,689.92431640625
2018-01-15,SBILIFE.NS,704.6714477539062
2018-01-16,SBILIFE.NS,689.0394287109375
2018-01-17,SBILIFE.NS,693.365234375
2018-01-18,SBILIFE.NS,695.872314453125
2018-01-19,SBILIFE.NS,699.510009765625
2018-01-22,SBILIFE.NS,702.60693359375
2018-01-23,SBILIFE.NS,704.8189697265625
2018-01-24,SBILIFE.NS,690.7598876953125
2018-01-25,SBILIFE.NS,670.5562744140625
2018-01-29,SBILIFE.NS,670.359619140625
2018-01-30,SBILIFE.NS,656.6447143554688
2018-01-31,SBILIFE.NS,649.5169067382812
2018-02-01,SBILIFE.NS,696.7572021484375
2018-02-02,SBILIFE.NS,706.1954345703125
2018-02-05,SBILIFE.NS,683.337158203125
2018-02-06,SBILIFE.NS,683.5338134765625
2018-02-07,SBILIFE.NS,701.6729736328125
2018-02-08,SBILIFE.NS,702.950927734375
2018-02-09,SBILIFE.NS,697.9368896484375
2018-02-12,SBILIFE.NS,674.2430419921875
2018-02-14,SBILIFE.NS,670.7529296875
2018-02-15,SBILIFE.NS,670.900390625
2018-02-16,SBILIFE.NS,677.6349487304688
2018-02-19,SBILIFE.NS,673.7022705078125
2018-02-20,SBILIFE.NS,663.2809448242188
2018-02-21,SBILIFE.NS,664.1166381835938
2018-02-22,SBILIFE.NS,654.9733276367188
2018-02-23,SBILIFE.NS,664.3132934570312
2018-02-26,SBILIFE.NS,670.7037353515625
2018-02-27,SBILIFE.NS,677.8314819335938
2018-02-28,SBILIFE.NS,682.7964477539062
2018-03-01,SBILIFE.NS,678.3722534179688
2018-03-05,SBILIFE.NS,661.21630859375
2018-03-06,SBILIFE.NS,644.0111694335938
2018-03-07,SBILIFE.NS,641.6025390625
2018-03-08,SBILIFE.NS,642.2906494140625
2018-03-09,SBILIFE.NS,659.0042114257812
2018-03-12,SBILIFE.NS,667.1151733398438
2018-03-13,SBILIFE.NS,666.0828857421875
2018-03-14,SBILIFE.NS,662.7894897460938
2018-03-15,SBILIFE.NS,663.625
2018-03-16,SBILIFE.NS,657.1853637695312
2018-03-19,SBILIFE.NS,662.7401123046875
