Date,Stock,Close
,,POWERGRID.NS
2015-01-01,POWERGRID.NS,50.04753494262695
2015-01-02,POWERGRID.NS,50.64984130859375
2015-01-05,POWERGRID.NS,50.70461654663086
2015-01-06,POWERGRID.NS,49.572975158691406
2015-01-07,POWERGRID.NS,50.28480529785156
2015-01-08,POWERGRID.NS,50.50383758544922
2015-01-09,POWERGRID.NS,50.540348052978516
2015-01-12,POWERGRID.NS,49.82849884033203
2015-01-13,POWERGRID.NS,49.591224670410156
2015-01-14,POWERGRID.NS,49.664241790771484
2015-01-15,POWERGRID.NS,52.18303298950195
2015-01-16,POWERGRID.NS,53.78924560546875
2015-01-19,POWERGRID.NS,53.971744537353516
2015-01-20,POWERGRID.NS,53.80748748779297
2015-01-21,POWERGRID.NS,53.624969482421875
2015-01-22,POWERGRID.NS,54.1542854309082
2015-01-23,POWERGRID.NS,54.59233474731445
2015-01-27,POWERGRID.NS,54.73834228515625
2015-01-28,POWERGRID.NS,54.55583190917969
2015-01-29,POWERGRID.NS,54.31855010986328
2015-01-30,POWERGRID.NS,54.026519775390625
2015-02-02,POWERGRID.NS,53.971744537353516
2015-02-03,POWERGRID.NS,53.7344856262207
2015-02-04,POWERGRID.NS,53.387699127197266
2015-02-05,POWERGRID.NS,52.43858337402344
2015-02-06,POWERGRID.NS,52.36555862426758
2015-02-09,POWERGRID.NS,51.63547134399414
2015-02-10,POWERGRID.NS,52.9678955078125
2015-02-11,POWERGRID.NS,53.20517349243164
2015-02-12,POWERGRID.NS,54.84787368774414
2015-02-13,POWERGRID.NS,55.304176330566406
2015-02-16,POWERGRID.NS,55.760467529296875
2015-02-18,POWERGRID.NS,56.49055862426758
2015-02-19,POWERGRID.NS,56.32627487182617
2015-02-20,POWERGRID.NS,55.942996978759766
2015-02-23,POWERGRID.NS,56.91035842895508
2015-02-24,POWERGRID.NS,57.220638275146484
2015-02-25,POWERGRID.NS,56.41756057739258
2015-02-26,POWERGRID.NS,55.760467529296875
2015-02-27,POWERGRID.NS,57.34841537475586
2015-03-02,POWERGRID.NS,57.202396392822266
2015-03-03,POWERGRID.NS,56.7826042175293
2015-03-04,POWERGRID.NS,56.38105392456055
2015-03-05,POWERGRID.NS,56.63658142089844
2015-03-09,POWERGRID.NS,55.092891693115234
2015-03-10,POWERGRID.NS,54.451194763183594
2015-03-11,POWERGRID.NS,54.231197357177734
2015-03-12,POWERGRID.NS,54.87286376953125
2015-03-13,POWERGRID.NS,53.75450897216797
2015-03-16,POWERGRID.NS,53.80951690673828
2015-03-17,POWERGRID.NS,54.1395149230957
2015-03-18,POWERGRID.NS,53.77285385131836
2015-03-19,POWERGRID.NS,53.571170806884766
2015-03-20,POWERGRID.NS,54.341190338134766
2015-03-23,POWERGRID.NS,54.70785903930664
2015-03-24,POWERGRID.NS,54.249507904052734
2015-03-25,POWERGRID.NS,53.71784973144531
2015-03-26,POWERGRID.NS,53.204505920410156
2015-03-27,POWERGRID.NS,53.076171875
2015-03-30,POWERGRID.NS,53.16783905029297
2015-03-31,POWERGRID.NS,53.25949478149414
2015-04-01,POWERGRID.NS,53.69951248168945
2015-04-06,POWERGRID.NS,54.249507904052734
2015-04-07,POWERGRID.NS,54.249507904052734
2015-04-08,POWERGRID.NS,54.011192321777344
2015-04-09,POWERGRID.NS,55.36787414550781
2015-04-10,POWERGRID.NS,55.991249084472656
2015-04-13,POWERGRID.NS,56.596248626708984
2015-04-15,POWERGRID.NS,55.569557189941406
