Date,Stock,Close
,,TITAN.NS
2015-01-01,TITAN.NS,359.5572509765625
2015-01-02,TITAN.NS,362.3973388671875
2015-01-05,TITAN.NS,365.3321838378906
2015-01-06,TITAN.NS,352.83575439453125
2015-01-07,TITAN.NS,354.63446044921875
2015-01-08,TITAN.NS,353.0249938964844
2015-01-09,TITAN.NS,353.0249938964844
2015-01-12,TITAN.NS,356.7171325683594
2015-01-13,TITAN.NS,352.36236572265625
2015-01-14,TITAN.NS,351.79437255859375
2015-01-15,TITAN.NS,355.8651428222656
2015-01-16,TITAN.NS,366.5628662109375
2015-01-19,TITAN.NS,373.4737548828125
2015-01-20,TITAN.NS,372.6217956542969
2015-01-21,TITAN.NS,385.2602233886719
2015-01-22,TITAN.NS,378.4439392089844
2015-01-23,TITAN.NS,377.5919189453125
2015-01-27,TITAN.NS,379.2959899902344
2015-01-28,TITAN.NS,410.15850830078125
2015-01-29,TITAN.NS,418.2527770996094
2015-01-30,TITAN.NS,407.6496887207031
2015-02-02,TITAN.NS,410.1111145019531
2015-02-03,TITAN.NS,409.2591247558594
2015-02-04,TITAN.NS,407.1290283203125
2015-02-05,TITAN.NS,395.53192138671875
2015-02-06,TITAN.NS,394.4905090332031
2015-02-09,TITAN.NS,390.2776794433594
2015-02-10,TITAN.NS,402.5375671386719
2015-02-11,TITAN.NS,403.5315856933594
2015-02-12,TITAN.NS,403.0582580566406
2015-02-13,TITAN.NS,403.95758056640625
2015-02-16,TITAN.NS,395.2479248046875
2015-02-18,TITAN.NS,406.84503173828125
2015-02-19,TITAN.NS,409.6851501464844
2015-02-20,TITAN.NS,412.1465759277344
2015-02-23,TITAN.NS,397.3779602050781
2015-02-24,TITAN.NS,399.93414306640625
2015-02-25,TITAN.NS,399.7447204589844
2015-02-26,TITAN.NS,401.0227966308594
2015-02-27,TITAN.NS,412.1465759277344
2015-03-02,TITAN.NS,390.51446533203125
2015-03-03,TITAN.NS,393.73321533203125
2015-03-04,TITAN.NS,389.4730529785156
2015-03-05,TITAN.NS,384.12420654296875
2015-03-09,TITAN.NS,378.3966369628906
2015-03-10,TITAN.NS,383.7928161621094
2015-03-11,TITAN.NS,378.53863525390625
2015-03-12,TITAN.NS,383.0354919433594
2015-03-13,TITAN.NS,377.4972839355469
2015-03-16,TITAN.NS,376.4085388183594
2015-03-17,TITAN.NS,382.89349365234375
2015-03-18,TITAN.NS,380.3847351074219
2015-03-19,TITAN.NS,383.2248229980469
2015-03-20,TITAN.NS,371.7697448730469
2015-03-23,TITAN.NS,370.0183410644531
2015-03-24,TITAN.NS,366.6102294921875
2015-03-25,TITAN.NS,369.6396484375
2015-03-26,TITAN.NS,368.97698974609375
2015-03-27,TITAN.NS,371.9117126464844
2015-03-30,TITAN.NS,370.4916687011719
2015-03-31,TITAN.NS,370.7283935546875
2015-04-01,TITAN.NS,369.59228515625
2015-04-06,TITAN.NS,382.0887451171875
2015-04-07,TITAN.NS,384.92889404296875
2015-04-08,TITAN.NS,385.73358154296875
2015-04-09,TITAN.NS,378.6333923339844
2015-04-10,TITAN.NS,379.2013244628906
2015-04-13,TITAN.NS,392.7391662597656
2015-04-15,TITAN.NS,389.42572021484375
2015-04-16,TITAN.NS,384.5975646972656
2015-04-17,TITAN.NS,373.99444580078125
2015-04-20,TITAN.NS,373.8998718261719
2015-04-21,TITAN.NS,371.3437194824219
2015-04-22,TITAN.NS,374.9884948730469
2015-04-23,TITAN.NS,381.94677734375
2015-04-24,TITAN.NS,374.7991943359375
2015-04-27,TITAN.NS,365.90020751953125
2015-04-28,TITAN.NS,365.56878662109375
2015-04-29,TITAN.NS,361.49798583984375
