Date,Stock,Close
,,ASIANPAINT.NS
2015-01-01,ASIANPAINT.NS,695.7552490234375
2015-01-02,ASIANPAINT.NS,719.8091430664062
2015-01-05,ASIANPAINT.NS,719.7628173828125
2015-01-06,ASIANPAINT.NS,702.581298828125
2015-01-07,ASIANPAINT.NS,716.697998046875
2015-01-08,ASIANPAINT.NS,761.8805541992188
2015-01-09,ASIANPAINT.NS,754.5899047851562
2015-01-12,ASIANPAINT.NS,750.178466796875
2015-01-13,ASIANPAINT.NS,774.418212890625
2015-01-14,ASIANPAINT.NS,782.5910034179688
2015-01-15,ASIANPAINT.NS,779.5261840820312
2015-01-16,ASIANPAINT.NS,783.3340454101562
2015-01-19,ASIANPAINT.NS,772.6071166992188
2015-01-20,ASIANPAINT.NS,779.386962890625
2015-01-21,ASIANPAINT.NS,790.6246337890625
2015-01-22,ASIANPAINT.NS,805.3449096679688
2015-01-23,ASIANPAINT.NS,800.6547241210938
2015-01-27,ASIANPAINT.NS,827.030517578125
2015-01-28,ASIANPAINT.NS,845.3729858398438
2015-01-29,ASIANPAINT.NS,818.4862670898438
2015-01-30,ASIANPAINT.NS,796.6149291992188
2015-02-02,ASIANPAINT.NS,750.5036010742188
2015-02-03,ASIANPAINT.NS,756.63330078125
2015-02-04,ASIANPAINT.NS,746.5564575195312
2015-02-05,ASIANPAINT.NS,753.0575561523438
2015-02-06,ASIANPAINT.NS,740.7984008789062
2015-02-09,ASIANPAINT.NS,746.3707275390625
2015-02-10,ASIANPAINT.NS,763.5986328125
2015-02-11,ASIANPAINT.NS,780.8264770507812
2015-02-12,ASIANPAINT.NS,765.0382080078125
2015-02-13,ASIANPAINT.NS,767.8242797851562
2015-02-16,ASIANPAINT.NS,774.6968994140625
2015-02-18,ASIANPAINT.NS,762.530517578125
2015-02-19,ASIANPAINT.NS,774.650390625
2015-02-20,ASIANPAINT.NS,766.8492431640625
2015-02-23,ASIANPAINT.NS,751.8966674804688
2015-02-24,ASIANPAINT.NS,742.56298828125
2015-02-25,ASIANPAINT.NS,755.8436889648438
2015-02-26,ASIANPAINT.NS,735.458251953125
2015-02-27,ASIANPAINT.NS,749.6213989257812
2015-03-02,ASIANPAINT.NS,766.756103515625
2015-03-03,ASIANPAINT.NS,778.5510864257812
2015-03-04,ASIANPAINT.NS,777.1578979492188
2015-03-05,ASIANPAINT.NS,774.4647216796875
2015-03-09,ASIANPAINT.NS,754.7293701171875
2015-03-10,ASIANPAINT.NS,750.3641967773438
2015-03-11,ASIANPAINT.NS,751.3392944335938
2015-03-12,ASIANPAINT.NS,750.5036010742188
2015-03-13,ASIANPAINT.NS,750.7823486328125
2015-03-16,ASIANPAINT.NS,772.5608520507812
2015-03-17,ASIANPAINT.NS,772.1427612304688
2015-03-18,ASIANPAINT.NS,756.1688232421875
2015-03-19,ASIANPAINT.NS,775.3004760742188
2015-03-20,ASIANPAINT.NS,752.2218017578125
2015-03-23,ASIANPAINT.NS,753.7540893554688
2015-03-24,ASIANPAINT.NS,755.3330078125
2015-03-25,ASIANPAINT.NS,750.875
2015-03-26,ASIANPAINT.NS,736.57275390625
2015-03-27,ASIANPAINT.NS,722.688232421875
2015-03-30,ASIANPAINT.NS,749.89990234375
2015-03-31,ASIANPAINT.NS,753.4755859375
2015-04-01,ASIANPAINT.NS,763.1343994140625
2015-04-06,ASIANPAINT.NS,765.734619140625
2015-04-07,ASIANPAINT.NS,775.6720581054688
2015-04-08,ASIANPAINT.NS,786.4916381835938
2015-04-09,ASIANPAINT.NS,792.3427734375
2015-04-10,ASIANPAINT.NS,798.1937255859375
2015-04-13,ASIANPAINT.NS,800.6083374023438
2015-04-15,ASIANPAINT.NS,779.2477416992188
2015-04-16,ASIANPAINT.NS,763.6450805664062
2015-04-17,ASIANPAINT.NS,758.5833740234375
2015-04-20,ASIANPAINT.NS,751.2930297851562
2015-04-21,ASIANPAINT.NS,739.73046875
2015-04-22,ASIANPAINT.NS,729.4678955078125
2015-04-23,ASIANPAINT.NS,730.3501586914062
2015-04-24,ASIANPAINT.NS,716.372802734375
2015-04-27,ASIANPAINT.NS,691.71533203125
2015-04-28,ASIANPAINT.NS,710.8934326171875
2015-04-29,ASIANPAINT.NS,700.631103515625
2015-04-30,ASIANPAINT.NS,708.1072998046875
2015-05-04,ASIANPAINT.NS,723.84912109375
2015-05-05,ASIANPAINT.NS,725.70654296875
2015-05-06,ASIANPAINT.NS,706.6212158203125
2015-05-07,ASIANPAINT.NS,711.1719360351562
2015-05-08,ASIANPAINT.NS,705.2747192382812
2015-05-11,ASIANPAINT.NS,716.6514892578125
2015-05-12,ASIANPAINT.NS,704.2993774414062
2015-05-13,ASIANPAINT.NS,708.153564453125
2015-05-14,ASIANPAINT.NS,739.683837890625
2015-05-15,ASIANPAINT.NS,733.9720458984375
2015-05-18,ASIANPAINT.NS,712.1007080078125
2015-05-19,ASIANPAINT.NS,719.5306396484375
2015-05-20,ASIANPAINT.NS,716.233642578125
2015-05-21,ASIANPAINT.NS,721.8059692382812
2015-05-22,ASIANPAINT.NS,720.1343383789062
2015-05-25,ASIANPAINT.NS,707.5965576171875
2015-05-26,ASIANPAINT.NS,709.082275390625
2015-05-27,ASIANPAINT.NS,705.13525390625
2015-05-28,ASIANPAINT.NS,712.6580200195312
2015-05-29,ASIANPAINT.NS,730.953857421875
2015-06-01,ASIANPAINT.NS,733.4615478515625
2015-06-02,ASIANPAINT.NS,705.0888061523438
2015-06-03,ASIANPAINT.NS,708.33935546875
2015-06-04,ASIANPAINT.NS,705.460205078125
2015-06-05,ASIANPAINT.NS,704.71728515625
2015-06-08,ASIANPAINT.NS,694.6871337890625
2015-06-09,ASIANPAINT.NS,683.2638549804688
2015-06-10,ASIANPAINT.NS,686.4679565429688
2015-06-11,ASIANPAINT.NS,657.9096069335938
2015-06-12,ASIANPAINT.NS,655.3555297851562
2015-06-15,ASIANPAINT.NS,648.7615966796875
2015-06-16,ASIANPAINT.NS,654.7054443359375
2015-06-17,ASIANPAINT.NS,659.9993896484375
2015-06-18,ASIANPAINT.NS,676.9949340820312
2015-06-19,ASIANPAINT.NS,687.25732421875
2015-06-22,ASIANPAINT.NS,694.4085083007812
2015-06-23,ASIANPAINT.NS,702.581298828125
2015-06-24,ASIANPAINT.NS,703.9356689453125
2015-06-25,ASIANPAINT.NS,700.71337890625
2015-06-26,ASIANPAINT.NS,700.7598876953125
2015-06-29,ASIANPAINT.NS,688.103759765625
2015-06-30,ASIANPAINT.NS,705.5234375
2015-07-01,ASIANPAINT.NS,710.6139526367188
2015-07-02,ASIANPAINT.NS,712.5755004882812
2015-07-03,ASIANPAINT.NS,721.72900390625
2015-07-06,ASIANPAINT.NS,731.86328125
2015-07-07,ASIANPAINT.NS,770.2053833007812
2015-07-08,ASIANPAINT.NS,749.329833984375
2015-07-09,ASIANPAINT.NS,744.3793334960938
2015-07-10,ASIANPAINT.NS,742.838134765625
2015-07-13,ASIANPAINT.NS,763.7138671875
2015-07-14,ASIANPAINT.NS,768.4307861328125
2015-07-15,ASIANPAINT.NS,782.5814208984375
2015-07-16,ASIANPAINT.NS,792.1085205078125
2015-07-17,ASIANPAINT.NS,770.9526977539062
2015-07-20,ASIANPAINT.NS,796.0782470703125
2015-07-21,ASIANPAINT.NS,762.2195434570312
2015-07-22,ASIANPAINT.NS,787.6718139648438
2015-07-23,ASIANPAINT.NS,790.660888671875
2015-07-24,ASIANPAINT.NS,792.9959106445312
2015-07-27,ASIANPAINT.NS,796.8721923828125
2015-07-28,ASIANPAINT.NS,780.0595703125
2015-07-29,ASIANPAINT.NS,790.9876708984375
2015-07-30,ASIANPAINT.NS,800.9819946289062
2015-07-31,ASIANPAINT.NS,824.5663452148438
2015-08-03,ASIANPAINT.NS,819.6159057617188
2015-08-04,ASIANPAINT.NS,845.955810546875
2015-08-05,ASIANPAINT.NS,862.3947143554688
2015-08-06,ASIANPAINT.NS,855.669677734375
2015-08-07,ASIANPAINT.NS,839.3706665039062
2015-08-10,ASIANPAINT.NS,842.639892578125
2015-08-11,ASIANPAINT.NS,825.1267700195312
2015-08-12,ASIANPAINT.NS,813.8715209960938
2015-08-13,ASIANPAINT.NS,816.6737060546875
2015-08-14,ASIANPAINT.NS,836.1951293945312
2015-08-17,ASIANPAINT.NS,840.678466796875
2015-08-18,ASIANPAINT.NS,841.892578125
2015-08-19,ASIANPAINT.NS,840.3980712890625
2015-08-20,ASIANPAINT.NS,824.9398803710938
2015-08-21,ASIANPAINT.NS,828.255615234375
2015-08-24,ASIANPAINT.NS,782.2544555664062
2015-08-25,ASIANPAINT.NS,795.9382934570312
2015-08-26,ASIANPAINT.NS,795.7045288085938
2015-08-27,ASIANPAINT.NS,798.6001586914062
2015-08-28,ASIANPAINT.NS,801.6356811523438
2015-08-31,ASIANPAINT.NS,792.6221923828125
2015-09-01,ASIANPAINT.NS,765.0682983398438
2015-09-02,ASIANPAINT.NS,752.8324584960938
2015-09-03,ASIANPAINT.NS,772.0733642578125
2015-09-04,ASIANPAINT.NS,759.2305908203125
2015-09-07,ASIANPAINT.NS,736.0198364257812
2015-09-08,ASIANPAINT.NS,739.2886962890625
2015-09-09,ASIANPAINT.NS,766.9829711914062
2015-09-10,ASIANPAINT.NS,754.6536254882812
2015-09-11,ASIANPAINT.NS,762.31298828125
2015-09-14,ASIANPAINT.NS,784.8231201171875
2015-09-15,ASIANPAINT.NS,776.2766723632812
2015-09-16,ASIANPAINT.NS,769.598388671875
2015-09-18,ASIANPAINT.NS,785.5703125
2015-09-21,ASIANPAINT.NS,774.968994140625
2015-09-22,ASIANPAINT.NS,751.6181030273438
2015-09-23,ASIANPAINT.NS,741.7173461914062
2015-09-24,ASIANPAINT.NS,753.1592407226562
2015-09-28,ASIANPAINT.NS,742.0443115234375
2015-09-29,ASIANPAINT.NS,751.711669921875
2015-09-30,ASIANPAINT.NS,786.0840454101562
2015-10-01,ASIANPAINT.NS,784.2627563476562
2015-10-05,ASIANPAINT.NS,798.9736938476562
2015-10-06,ASIANPAINT.NS,797.3859252929688
2015-10-07,ASIANPAINT.NS,807.9872436523438
2015-10-08,ASIANPAINT.NS,816.48681640625
2015-10-09,ASIANPAINT.NS,797.4793701171875
2015-10-12,ASIANPAINT.NS,802.5697631835938
2015-10-13,ASIANPAINT.NS,808.2673950195312
2015-10-14,ASIANPAINT.NS,805.3719482421875
2015-10-15,ASIANPAINT.NS,812.6572875976562
2015-10-16,ASIANPAINT.NS,824.285888671875
2015-10-19,ASIANPAINT.NS,821.2504272460938
2015-10-20,ASIANPAINT.NS,817.701171875
2015-10-21,ASIANPAINT.NS,799.7677612304688
2015-10-23,ASIANPAINT.NS,801.9625244140625
2015-10-26,ASIANPAINT.NS,763.7605590820312
2015-10-27,ASIANPAINT.NS,772.5406494140625
2015-10-28,ASIANPAINT.NS,775.7715454101562
2015-10-29,ASIANPAINT.NS,776.7080688476562
2015-10-30,ASIANPAINT.NS,777.9255981445312
2015-11-02,ASIANPAINT.NS,777.410400390625
2015-11-03,ASIANPAINT.NS,762.5197143554688
2015-11-04,ASIANPAINT.NS,751.2813720703125
2015-11-05,ASIANPAINT.NS,754.6995849609375
2015-11-06,ASIANPAINT.NS,750.3448486328125
2015-11-09,ASIANPAINT.NS,764.580078125
2015-11-10,ASIANPAINT.NS,747.16064453125
2015-11-13,ASIANPAINT.NS,749.595458984375
2015-11-16,ASIANPAINT.NS,750.1107788085938
2015-11-17,ASIANPAINT.NS,756.3855590820312
2015-11-18,ASIANPAINT.NS,769.5905151367188
2015-11-19,ASIANPAINT.NS,771.4166870117188
2015-11-20,ASIANPAINT.NS,776.5676879882812
2015-11-23,ASIANPAINT.NS,796.328369140625
2015-11-24,ASIANPAINT.NS,802.2284545898438
2015-11-26,ASIANPAINT.NS,807.14501953125
2015-11-27,ASIANPAINT.NS,804.569580078125
2015-11-30,ASIANPAINT.NS,785.2774047851562
2015-12-01,ASIANPAINT.NS,790.9901733398438
2015-12-02,ASIANPAINT.NS,794.6893310546875
2015-12-03,ASIANPAINT.NS,788.9298706054688
2015-12-04,ASIANPAINT.NS,781.718505859375
2015-12-07,ASIANPAINT.NS,816.1358032226562
2015-12-08,ASIANPAINT.NS,806.1151123046875
2015-12-09,ASIANPAINT.NS,786.6820678710938
2015-12-10,ASIANPAINT.NS,804.6635131835938
2015-12-11,ASIANPAINT.NS,803.9142456054688
2015-12-14,ASIANPAINT.NS,819.8820190429688
2015-12-15,ASIANPAINT.NS,822.7852783203125
2015-12-16,ASIANPAINT.NS,811.5001220703125
2015-12-17,ASIANPAINT.NS,820.4906616210938
