Date,Stock,Close
,,TATACONSUM.NS
2015-01-01,TATACONSUM.NS,133.6367645263672
2015-01-02,TATACONSUM.NS,135.2329864501953
2015-01-05,TATACONSUM.NS,135.63198852539062
2015-01-06,TATACONSUM.NS,131.37550354003906
2015-01-07,TATACONSUM.NS,131.6415252685547
2015-01-08,TATACONSUM.NS,136.29705810546875
2015-01-09,TATACONSUM.NS,137.98199462890625
2015-01-12,TATACONSUM.NS,139.53379821777344
2015-01-13,TATACONSUM.NS,137.67160034179688
2015-01-14,TATACONSUM.NS,137.31687927246094
2015-01-15,TATACONSUM.NS,138.02627563476562
2015-01-16,TATACONSUM.NS,136.82916259765625
2015-01-19,TATACONSUM.NS,138.8243865966797
2015-01-20,TATACONSUM.NS,138.6470489501953
2015-01-21,TATACONSUM.NS,140.1102294921875
2015-01-22,TATACONSUM.NS,140.86398315429688
2015-01-23,TATACONSUM.NS,142.90354919433594
2015-01-27,TATACONSUM.NS,141.35169982910156
2015-01-28,TATACONSUM.NS,140.7753143310547
2015-01-29,TATACONSUM.NS,140.3319091796875
2015-01-30,TATACONSUM.NS,140.73097229003906
2015-02-02,TATACONSUM.NS,145.076171875
2015-02-03,TATACONSUM.NS,142.28280639648438
2015-02-04,TATACONSUM.NS,140.5979461669922
2015-02-05,TATACONSUM.NS,137.22817993164062
2015-02-06,TATACONSUM.NS,135.14430236816406
2015-02-09,TATACONSUM.NS,132.6169891357422
2015-02-10,TATACONSUM.NS,134.39051818847656
2015-02-11,TATACONSUM.NS,136.87351989746094
2015-02-12,TATACONSUM.NS,137.6272430419922
2015-02-13,TATACONSUM.NS,139.57814025878906
2015-02-16,TATACONSUM.NS,137.58290100097656
2015-02-18,TATACONSUM.NS,139.09043884277344
2015-02-19,TATACONSUM.NS,139.2234344482422
2015-02-20,TATACONSUM.NS,141.61773681640625
2015-02-23,TATACONSUM.NS,138.29232788085938
2015-02-24,TATACONSUM.NS,137.93760681152344
2015-02-25,TATACONSUM.NS,136.1197509765625
2015-02-26,TATACONSUM.NS,135.2772979736328
2015-02-27,TATACONSUM.NS,138.38101196289062
2015-03-02,TATACONSUM.NS,140.42059326171875
2015-03-03,TATACONSUM.NS,145.03179931640625
2015-03-04,TATACONSUM.NS,140.42059326171875
2015-03-05,TATACONSUM.NS,141.2630157470703
2015-03-09,TATACONSUM.NS,141.0413360595703
2015-03-10,TATACONSUM.NS,139.4451141357422
2015-03-11,TATACONSUM.NS,139.97720336914062
2015-03-12,TATACONSUM.NS,141.88375854492188
2015-03-13,TATACONSUM.NS,137.31687927246094
2015-03-16,TATACONSUM.NS,137.22817993164062
2015-03-17,TATACONSUM.NS,138.9573974609375
2015-03-18,TATACONSUM.NS,138.20362854003906
2015-03-19,TATACONSUM.NS,136.4300994873047
2015-03-20,TATACONSUM.NS,132.9716796875
2015-03-23,TATACONSUM.NS,130.53305053710938
2015-03-24,TATACONSUM.NS,131.1981201171875
2015-03-25,TATACONSUM.NS,132.1292724609375
2015-03-26,TATACONSUM.NS,130.6217498779297
2015-03-27,TATACONSUM.NS,129.24722290039062
2015-03-30,TATACONSUM.NS,132.79432678222656
2015-03-31,TATACONSUM.NS,131.951904296875
2015-04-01,TATACONSUM.NS,133.99148559570312
2015-04-06,TATACONSUM.NS,134.30184936523438
2015-04-07,TATACONSUM.NS,133.99148559570312
2015-04-08,TATACONSUM.NS,134.43484497070312
2015-04-09,TATACONSUM.NS,134.83389282226562
2015-04-10,TATACONSUM.NS,142.94789123535156
2015-04-13,TATACONSUM.NS,143.21392822265625
2015-04-15,TATACONSUM.NS,140.95265197753906
2015-04-16,TATACONSUM.NS,141.2630157470703
2015-04-17,TATACONSUM.NS,139.71116638183594
2015-04-20,TATACONSUM.NS,135.8980255126953
2015-04-21,TATACONSUM.NS,133.193359375
2015-04-22,TATACONSUM.NS,132.7056427001953
2015-04-23,TATACONSUM.NS,133.193359375
2015-04-24,TATACONSUM.NS,130.57742309570312
2015-04-27,TATACONSUM.NS,126.05487060546875
2015-04-28,TATACONSUM.NS,125.87750244140625
2015-04-29,TATACONSUM.NS,126.40957641601562
2015-04-30,TATACONSUM.NS,126.01054382324219
2015-05-04,TATACONSUM.NS,127.29633331298828
2015-05-05,TATACONSUM.NS,128.18310546875
2015-05-06,TATACONSUM.NS,123.9709243774414
2015-05-07,TATACONSUM.NS,122.15303039550781
2015-05-08,TATACONSUM.NS,125.07940673828125
2015-05-11,TATACONSUM.NS,127.11898803710938
2015-05-12,TATACONSUM.NS,126.67559051513672
2015-05-13,TATACONSUM.NS,128.18310546875
2015-05-14,TATACONSUM.NS,129.73495483398438
2015-05-15,TATACONSUM.NS,130.71041870117188
2015-05-18,TATACONSUM.NS,131.1981201171875
2015-05-19,TATACONSUM.NS,130.8434295654297
2015-05-20,TATACONSUM.NS,129.42457580566406
2015-05-21,TATACONSUM.NS,130.0453338623047
2015-05-22,TATACONSUM.NS,131.1981201171875
2015-05-25,TATACONSUM.NS,130.75473022460938
2015-05-26,TATACONSUM.NS,131.951904296875
2015-05-27,TATACONSUM.NS,131.86322021484375
2015-05-28,TATACONSUM.NS,128.4934539794922
2015-05-29,TATACONSUM.NS,129.69064331054688
2015-06-01,TATACONSUM.NS,128.7151641845703
2015-06-02,TATACONSUM.NS,124.85772705078125
2015-06-03,TATACONSUM.NS,121.79834747314453
2015-06-04,TATACONSUM.NS,122.15303039550781
2015-06-05,TATACONSUM.NS,122.8181381225586
2015-06-08,TATACONSUM.NS,119.58142852783203
2015-06-09,TATACONSUM.NS,121.97569274902344
2015-06-10,TATACONSUM.NS,121.13326263427734
2015-06-11,TATACONSUM.NS,119.18236541748047
2015-06-12,TATACONSUM.NS,113.6400146484375
2015-06-15,TATACONSUM.NS,114.48246765136719
2015-06-16,TATACONSUM.NS,114.12775421142578
2015-06-17,TATACONSUM.NS,117.3644790649414
2015-06-18,TATACONSUM.NS,117.58618927001953
